time,open,high,low,close,Volume
1709861400,66979.99,67044.34,66810.89,66936.02,735.25334
1709863200,66936.01,67021.1,66833.47,66952.35,556.27627
1709865000,66952.35,67120.13,66854.24,67117.37,588.94403
1709866800,67117.37,67254.22,66988.96,67220.01,689.413
1709868600,67220,67220.01,67073.82,67156.09,513.63021
1709870400,67156.09,67238.2,67101.38,67141.1,417.41036
1709872200,67141.11,67141.11,66995,67069.22,400.73456
1709874000,67069.22,67103.67,66877.3,66894.96,474.85076
1709875800,66894.96,66937.19,66782.22,66909.99,530.12544
1709877600,66910,66987.89,66841.1,66932.78,459.66669
1709879400,66932.77,67590,66932.77,67563.6,1042.13684
1709881200,67563.6,67640.45,67306.91,67392.41,885.07875
1709883000,67392.4,67588.7,67153.74,67223.02,1318.83438
1709884800,67223.02,67293.19,67038.71,67038.71,555.55854
1709886600,67038.72,67390,67038.71,67208.55,705.64054
1709888400,67208.56,67395,67040.76,67206.04,1036.14536
1709890200,67206.03,67266,67096.58,67121.39,897.84191
1709892000,67121.39,67324.94,67100,67241.1,575.40839
1709893800,67241.09,67396,67228.6,67336.66,690.72175
1709895600,67336.66,67500,67290,67341.61,834.03043
1709897400,67341.61,67753.4,67258.38,67741.21,1112.20003
1709899200,67741.22,67775.04,67404.25,67493.46,783.88984
1709901000,67493.45,67600,67366.24,67455.22,602.81381
1709902800,67455.23,67680.8,67300,67434.99,766.37361
1709904600,67435,67878,67366.55,67770.96,1485.45683
1709906400,67770.95,68000,67550.85,67910.62,1687.31613
1709908200,67912.03,68600,67912.03,68422,3698.07276
1709910000,68422,69534.51,68325.8,69510.79,5015.034027
1709911800,69510.79,69990,67150,67617.6,8715.721975
1709913600,67617.6,67830,66082.66,66816.64,7458.93109
1709915400,66816.65,67932.99,66678,67810.6,3503.42918
1709917200,67810.59,68339.11,67658.25,68253.62,2301.35397
1709919000,68253.61,68797.74,68213.21,68340.01,2445.72012
1709920800,68340,68799,68065.82,68430.85,2295.39584
1709922600,68430.84,68649.84,68300,68578.01,1269.43562
1709924400,68578.01,68768.5,68116.84,68420.46,1666.61991
1709926200,68420.45,68864,68200.99,68863.99,1444.01572
1709928000,68864,69379,68816,69008.41,3130.26029
1709929800,69008.42,69242,68940,69071.99,1856.95577
1709931600,69071.99,69181.1,68484,68713.99,1746.02469
1709933400,68713.99,68806,67807.58,68182.39,1789.17677
1709935200,68182.38,68386,67997.21,68225.07,1123.65212
1709937000,68225.08,68428.57,68102.06,68102.06,636.71008
1709938800,68102.07,68387.4,68094.45,68201.1,611.34651
1709940600,68201.1,68322,68040,68124.19,655.71014
1709942400,68124.2,68279,68005.05,68095.49,689.51442
1709944200,68095.49,68175.03,68003.86,68100.01,591.22253
1709946000,68100,68105.98,67905,68100,568.17985
1709947800,68099.99,68158.35,67861.1,67910.95,489.47655
1709949600,67910.94,68080,67876.9,68074.34,514.03175
1709951400,68074.34,68210,68010.37,68156.02,423.24411
1709953200,68156.02,68275.74,68080.08,68224.66,403.26997
1709955000,68224.67,68259.18,68150,68247.34,297.48946
1709956800,68247.34,68250,68133.27,68199.62,323.4729
1709958600,68199.63,68370,68170,68301.11,459.00828
1709960400,68301.11,68301.11,68150,68272.55,320.48531
1709962200,68272.55,68272.55,68169.96,68244.98,344.21215
1709964000,68244.99,68276.35,68150.26,68268.67,319.91411
1709965800,68268.67,68520,68268.66,68426.01,722.86666
1709967600,68426.01,68541.1,68396.33,68501.34,380.33742
1709969400,68501.34,68537.94,68280,68288.64,521.50276
1709971200,68288.64,68407.57,68288.63,68381.09,616.72019
1709973000,68381.09,68453.12,68300,68300,446.78644
1709974800,68300,68365.64,68224.33,68358.85,495.8517
1709976600,68358.85,68358.85,68155.81,68301.09,445.7424
1709978400,68301.1,68307.1,67950.45,68074.17,805.30635
1709980200,68074.17,68197.92,67933.93,68177.99,639.20419
1709982000,68177.99,68347.07,68138,68292.93,413.6871
1709983800,68292.93,68342.19,68227.69,68299.99,302.96573
1709985600,68300,68330.06,68200,68204.32,455.32521
1709987400,68204.31,68488,68204.31,68475.18,434.08091
1709989200,68475.18,68521.1,68362.04,68405.8,449.8637
1709991000,68405.79,68470,68319.99,68345.57,259.29372
1709992800,68345.56,68395.36,68239.97,68299.96,373.56344
1709994600,68299.96,68340.07,68100.01,68138.68,563.52226
1709996400,68138.69,68273.76,68138.68,68272.72,328.25886
1709998200,68272.72,68350,68233.19,68288.2,290.21131
1710000000,68288.19,68315.94,68116,68133.51,466.61544
1710001800,68133.51,68201.65,68000,68104.59,558.51859
1710003600,68104.59,68171.64,68000,68080,445.6672
1710005400,68080,68232.04,68066.41,68153.86,375.02507
1710007200,68153.86,68312.1,68121.69,68189.16,308.00823
1710009000,68189.15,68323.29,68188.97,68250.01,299.70933
1710010800,68250,68325,68201.62,68236.42,311.39321
1710012600,68236.42,68243.15,68146.78,68193.51,314.88781
1710014400,68193.51,68321.6,68193.51,68318.92,284.27314
1710016200,68318.93,68350,68286,68333.24,277.07448
1710018000,68333.24,68366.05,68209.59,68229.85,309.2716
1710019800,68229.85,68425.7,68229.84,68376.13,252.00238
1710021600,68376.13,68411.32,68316.41,68388.73,224.77446
1710023400,68388.73,68390.34,68351.99,68364.99,176.75152
1710025200,68364.99,68433.17,68310,68315.94,322.17105
1710027000,68315.95,68367.81,68272,68313.27,258.14218
1710028800,68313.28,68367.81,68261.1,68289.28,409.38957
1710030600,68289.27,68449.18,68200,68343.12,614.62119
1710032400,68343.11,69216,68314.3,68888,2343.00437
1710034200,68887.99,69078.4,68599.3,68939.55,1219.63006
1710036000,68939.56,69190,68861.1,69043.66,794.25764
1710037800,69043.67,69162.38,68769.57,68822.58,613.82214
1710039600,68822.57,69009.55,68710,68965.01,623.03705
1710041400,68965,69140,68900.12,69136.79,526.31828
1710043200,69136.78,69659.47,69024.62,69371.9,1792.62853
1710045000,69371.9,69600,69295,69403.81,707.81127
1710046800,69403.82,69510.05,69341.29,69411.83,502.12646
1710048600,69411.83,69469.53,69192.98,69330.32,670.01731
1710050400,69330.33,69379.25,69071.69,69203.08,451.10331
1710052200,69203.07,69350,69180.73,69325.92,342.6801
1710054000,69325.91,69385.77,69297.25,69329.23,398.40419
1710055800,69329.23,69439.38,69242.01,69347.16,532.24409
1710057600,69347.16,69519,69331.48,69508.46,573.2314
1710059400,69508.46,69686.94,69462.54,69635.35,680.40341
1710061200,69635.35,69635.36,69210,69364.09,919.34281
1710063000,69364.09,69844,69162,69776.31,2166.22447
1710064800,69776.32,69887.61,69665.99,69760,1260.80187
1710066600,69759.99,69874,69550,69750.08,832.35581
1710068400,69750.08,69835.75,69560,69603.28,595.17334
1710070200,69603.28,69688.66,69359.41,69568.46,684.65408
1710072000,69568.45,69833.33,69541.1,69721.1,807.52271
1710073800,69721.11,69825.81,69421.87,69777.94,1207.01115
1710075600,69777.93,69820,69578.19,69578.19,669.25253
1710077400,69578.2,69657.03,69118,69313.56,1316.45762
1710079200,69313.55,69468,69201.5,69277.67,803.43287
1710081000,69277.68,69290,68641.1,69270,1683.15767
1710082800,69269.99,69415.59,68965.66,69312.08,944.97005
1710084600,69312.08,69357.18,69126.7,69194.83,808.78655
1710086400,69194.83,69648.94,69157.55,69619.99,1014.93576
1710088200,69620,69768.58,69419.48,69426.42,686.76144
1710090000,69426.41,69514.23,69350,69399.99,412.15788
1710091800,69399.99,69600,69399.99,69413.53,357.38433
1710093600,69413.53,69471.56,69354,69400,319.00252
1710095400,69399.99,69459.99,69186.02,69233.97,453.44253
1710097200,69233.96,69351.88,69111.89,69325.06,397.5641
1710099000,69325.05,69447.59,69257.02,69400.19,365.10716
1710100800,69400.19,69470.01,69248.1,69267.84,356.74382
1710102600,69267.83,69370.36,69241.1,69310,270.63856
1710104400,69310,69386.45,69111,69128.65,489.78422
1710106200,69128.65,69243.72,69086.77,69100,321.10592
1710108000,69100,69100,68561.11,68756.24,999.27631
1710109800,68756.24,68851.85,68094.75,68418.59,1818.46945
1710111600,68418.59,68799.93,68357.49,68766.33,983.65814
1710113400,68766.33,68998.71,68632.89,68955.88,664.76231
1710115200,68955.88,68955.9,68480.76,68560.74,851.4194
1710117000,68560.75,68669.62,67024.96,68095.99,2857.08321
1710118800,68095.99,68376,67752.28,67997.88,1528.54011
1710120600,67997.89,68300,67584.2,68299.17,1215.8146
1710122400,68299.17,68518.3,68276.9,68459.19,853.45769
1710124200,68459.18,68517.4,68255.47,68314.71,569.0736
1710126000,68314.72,68632.32,68283.6,68506.54,604.35906
1710127800,68506.53,68629.5,68392.43,68604.42,642.85
1710129600,68604.41,68812.21,68545.51,68670,536.14092
1710131400,68670,68670,68468.95,68540.12,453.4406
1710133200,68540.12,68807.44,68540.1,68657.04,681.2571
1710135000,68657.04,68657.05,68501.1,68550.4,398.62272
1710136800,68550.4,68749.03,68445.91,68671.99,531.21344
1710138600,68672,69371.81,68550,69319.79,1024.46058
1710140400,69319.79,70812,69275.61,70616.52,8353.550923
1710142200,70616.51,71298,70541.1,71019.99,5369.509645
1710144000,71019.99,71658,71019.99,71496.01,3398.27162
1710145800,71496.01,71628.51,71082.08,71190,1722.55678
1710147600,71190,71657.99,71150,71631.06,1513.40098
1710149400,71631.06,71831.99,71484.9,71770,1662.486218
1710151200,71770.01,71807.96,71590.67,71735.53,1428.44177
1710153000,71735.53,71765.28,71461.1,71504.01,1566.79255
1710154800,71504,71786.66,71504,71593,1045.14499
1710156600,71592.99,72226.3,71270.09,71487.2,3686.25516
1710158400,71487.21,71987.94,71304.2,71938.02,1744.68399
1710160200,71938.02,72167.38,71794.11,71968.27,1704.60478
1710162000,71968.26,72380,71806.9,72210.07,1814.680555
1710163800,72210.08,72282.08,71336,71503.97,2670.02797
1710165600,71503.97,72353.54,71492,72104.04,2182.65279
1710167400,72104.05,72241.51,71781.1,72170.68,1399.28621
1710169200,72170.69,72499,72018.01,72421.1,1790.60871
1710171000,72421.1,72661.1,72000,72010,2275.327263
1710172800,72010.01,72489.36,71795.29,72454.63,2325.9091
1710174600,72454.64,72600,72343.75,72501.1,1429.98864
1710176400,72501.11,72520,72223,72330.85,992.16048
1710178200,72330.85,72520,72311.51,72481.11,1177.5383
1710180000,72481.11,72598.69,72180,72505.51,1166.53926
1710181800,72505.5,72524,72194.28,72480,813.6094
1710183600,72479.99,72800,72366.04,72423.1,1479.778212
1710185400,72423.1,72444,71760,71970,2217.59233
1710187200,71970,72199.86,71836.36,72197.74,730.83613
1710189000,72197.74,72261.1,71984.4,72115.76,545.59543
1710190800,72115.77,72400,72038.31,72398.94,574.12109
1710192600,72398.94,72594.13,72265.06,72517.32,544.76024
1710194400,72517.32,72750,72392.57,72673.2,1145.82404
1710196200,72673.2,72695,72441.1,72441.11,692.39584
1710198000,72441.1,72444.66,72172.78,72300.46,646.59286
