time,open,high,low,close,Volume
1664379000,3686.49,3713.44,3679.54,3706.27,511872100
1664386200,3706.27,3724.57,3696.52,3722.15,493431200
1664393400,3722.3,3736.74,3718.14,3719.03,712636820
1664458200,3687.01,3687.01,3619.69,3640,821498540
1664465400,3640.12,3659.08,3628.23,3630.78,465577830
1664472600,3630.77,3636.92,3610.4,3625.92,584768950
1664479800,3625.89,3645.24,3624.92,3640.46,696302500
1664544600,3633.48,3671.44,3614.54,3666.4,978210050
1664551800,3666.44,3668.82,3631.52,3639.99,475689630
1664559000,3640.03,3641.46,3601.95,3612.73,562007340
1664566200,3612.96,3619.06,3584.13,3585.61,1086252980
1664803800,3618.92,3667.28,3604.93,3662.46,926525350
1664811000,3662.49,3668.94,3647.37,3665.83,481515740
1664818200,3665.92,3698.35,3665.92,3693.51,560277370
1664825400,3693.65,3695.92,3674.28,3678.44,768794640
1664890200,3734.45,3787.45,3734.45,3786.48,951741858
1664897400,3786.58,3789.49,3754.41,3766.3,540022330
1664904600,3766.62,3786.8,3764.71,3779.01,539859510
1664911800,3778.92,3791.92,3774.26,3790.92,766405440
1664976600,3747.44,3763.62,3722.66,3737.65,827537870
1664983800,3737.82,3787.67,3735.69,3779.83,519556850
1664991000,3779.77,3806.91,3770.16,3797.79,512758450
1664998200,3797.84,3801.16,3777.92,3783.29,623138320
1665063000,3770.35,3797.93,3746.58,3776.11,835681835
1665070200,3776.34,3779.93,3751.84,3769.54,486678530
1665077400,3769.54,3769.54,3739.22,3755.81,516546870
1665084600,3755.89,3757.04,3741.23,3744.53,596779520
1665149400,3706.74,3706.74,3659.41,3669.42,804191493
1665156600,3669.49,3671.98,3642.51,3649.83,502406090
1665163800,3649.78,3654.18,3624.37,3626.8,536509750
1665171000,3626.98,3643.25,3620.73,3639.67,804021430
1665408600,3649.41,3652.17,3604.55,3614.65,770851273
1665415800,3614.68,3624.76,3588.1,3600.92,464065340
1665423000,3600.92,3633.9,3600.39,3618.75,512850030
1665430200,3618.84,3627.76,3611.94,3612.4,566823540
1665495000,3594.07,3605.83,3568.45,3603.7,858113890
1665502200,3603.99,3640.66,3603.39,3624.83,544314870
1665509400,3624.9,3631.97,3568.65,3581.64,582539740
1665516600,3581.67,3592.85,3575.71,3588.83,699863500
1665581400,3590.29,3607.69,3573.86,3598.08,743034810
1665588600,3598.01,3608.34,3587.41,3593.88,453425480
1665595800,3593.92,3604.29,3582.9,3587.14,525661670
1665603000,3587.13,3593.58,3576.43,3577.04,633200150
1665667800,3505.99,3635.23,3491.58,3612.89,1178367350
1665675000,3615.48,3667.29,3609.35,3663.37,695526570
1665682200,3664.34,3685.41,3650.7,3671.95,591789330
1665689400,3671.83,3680.92,3661.27,3669.89,710861450
1665754200,3694.53,3712,3614.27,3632.1,924712090
1665761400,3632.18,3632.2,3595.35,3604.56,478506010
1665768600,3604.42,3611.28,3584.58,3597.27,491106270
1665775800,3596.69,3603.98,3579.68,3583.08,751239340
1666013400,3641.41,3689.73,3641.41,3674.16,865162190
1666020600,3673.92,3686.2,3670.66,3680.57,453390470
1666027800,3680.76,3689.14,3673.29,3680.21,485178920
1666035000,3680.29,3686.31,3674.16,3677.94,728497480
1666099800,3757.88,3762.79,3692.19,3697.48,957055090
1666107000,3697.44,3724.52,3686.53,3721.18,509655990
1666114200,3722.58,3733.87,3692.53,3707.42,541707190
1666121400,3707.27,3722.42,3705.72,3719.97,617035370
1666186200,3703.11,3728.58,3690.25,3705.95,794829520
1666193400,3706.07,3713.54,3666.51,3676.84,472073800
1666200600,3676.83,3696.92,3671.96,3687.6,488690160
1666207800,3687.61,3696.8,3684.62,3695.15,603822870
1666272600,3689.05,3736,3680.59,3713.23,931352490
1666279800,3713.18,3724.28,3674.21,3681.69,528711860
1666287000,3681.59,3681.81,3656.69,3663.33,524787090
1666294200,3663.16,3675.18,3656.44,3665.77,632513120
1666359000,3657.43,3715.28,3647.42,3687.52,1031466790
1666366200,3687.62,3729.39,3686.71,3723.43,569654830
1666373400,3723.41,3756.71,3722.95,3756.5,550613960
1666380600,3756.5,3757.89,3749.49,3752.76,796863920
1666618200,3768.36,3796.66,3741.65,3777.72,867120770
1666625400,3777.65,3796.61,3773.09,3780.8,485819640
1666632600,3780.76,3810.74,3776.9,3807.02,501244560
1666639800,3807.06,3807.72,3791.7,3797.35,640012770
1666704600,3799.44,3844.34,3799.44,3843.38,871090630
1666711800,3843.42,3852.42,3834.18,3840.09,505905870
1666719000,3840.13,3858.49,3835.99,3858.26,518288290
1666726200,3858.32,3862.85,3855.79,3859.1,750370090
1666791000,3824.56,3881.7,3824.21,3879.23,1017785470
1666798200,3879.14,3886.15,3841.88,3842.02,560819480
1666805400,3842.24,3853.42,3825.67,3833.31,562564430
1666812600,3833.4,3840.27,3827.91,3830.59,722676520
1666877400,3838.63,3859.95,3815.56,3835.25,1028929590
1666884600,3835.16,3839.08,3812.24,3826.77,531041020
1666891800,3826.73,3828.03,3806.24,3817.7,560083510
1666899000,3817.75,3823.21,3803.79,3807.29,853613280
1666963800,3808.47,3872.25,3808.47,3862.79,1083110030
1666971000,3862.73,3887.94,3858.96,3884.36,522850750
1666978200,3884.4,3902.34,3882.57,3900.62,541710130
1666985400,3899.49,3905.42,3896.71,3901.07,728879890
1667223000,3876.19,3886.03,3863.18,3883.56,878183740
1667230200,3883.54,3893.73,3868.46,3883.55,494730460
1667237400,3883.4,3886.93,3866.21,3876.44,492852540
1667244600,3876.54,3884.32,3870.29,3871.97,893057060
1667309400,3901.79,3911.79,3846.44,3854.55,873721250
1667316600,3854.5,3869.25,3843.8,3858.77,531620120
1667323800,3858.75,3867.79,3853.2,3857.52,511401340
1667331000,3857.63,3864.44,3855.53,3856.11,657730220
1667395800,3852.9,3852.9,3830.8,3835.45,781144050
1667403000,3835.8,3840.38,3823.65,3831.3,438864580
1667410200,3831.31,3894.44,3773.13,3780.9,1018084400
1667417400,3780.86,3784.59,3758.68,3759.68,815935370
1667482200,3733.25,3745.73,3698.15,3726.95,1033562580
1667489400,3726.94,3750.59,3720.09,3738.09,561197450
1667496600,3738.14,3745.33,3728.59,3741.24,521089920
1667503800,3740.94,3744.06,3718.46,3719.88,696714450
1667568600,3774.9,3796.34,3731.5,3750.74,1055026570
1667575800,3750.75,3756.03,3709.64,3719.47,628052970
1667583000,3719.49,3760.26,3708.84,3753.68,582609250
1667590200,3753.64,3772.55,3749.02,3770.56,701808810
1667831400,3783.11,3791.52,3764.7,3786.63,830461620
1667838600,3786.55,3789.52,3767.13,3784.2,451575430
1667845800,3784.25,3811.58,3780.04,3810.23,508127040
1667853000,3809.82,3813.95,3802.2,3806.79,652039900
1667917800,3819.23,3849.78,3803.78,3849.5,837281450
1667925000,3849.07,3859.4,3825.24,3826.9,500620320
1667932200,3826.79,3837.43,3786.28,3837.32,578633500
1667939400,3837.16,3849.01,3826.38,3828.1,634990630
1668004200,3806.19,3818.2,3783.71,3799.22,754690158
1668011400,3799.18,3809.25,3779.21,3779.9,460272750
1668018600,3779.94,3779.94,3753.72,3760.77,537451270
1668025800,3760.84,3761.23,3744.22,3748.56,700237670
1668090600,3879.93,3915.7,3864.76,3914.96,1081130033
1668097800,3915.19,3927.61,3897.83,3913.6,620263170
1668105000,3913.55,3942.92,3908.96,3942.38,577279530
1668112200,3942.42,3958.33,3940.66,3956.38,954481560
1668177000,3964,3983.09,3944.82,3952.08,1060730210
1668184200,3952.04,3985.57,3948.74,3985.42,597547580
1668191400,3985.46,4001.48,3980.91,3993.93,637541880
1668198600,3993.96,4001.07,3988.09,3992.92,718218530
1668436200,3977.97,3996.48,3966.39,3975.5,831586882
1668443400,3975.42,4008.11,3973.62,4007.35,486513750
1668450600,4007.41,4008.97,3982.16,3986,509603490
1668457800,3985.94,3986.39,3956.4,3957.26,709307380
1668522600,4014.93,4028.84,4001.79,4009.35,890133830
1668529800,4009.33,4023.02,3967.7,3970.87,514810820
1668537000,3969.78,4002.18,3953.17,3996.76,645170870
1668544200,3996.75,3999.54,3982.36,3991.74,707104780
1668609000,3973.49,3983.09,3958.57,3970.83,810096160
1668616200,3970.79,3981.99,3963.82,3969.64,412249870
1668623400,3969.63,3971.46,3954.34,3959.44,443182960
1668630600,3959.24,3968.32,3955.7,3958.78,686717640
1668695400,3911.33,3926.71,3906.54,3917.45,694476430
1668702600,3917.51,3954.33,3915.96,3949.21,424903540
1668709800,3949.33,3953.65,3922.13,3925.92,450793010
1668717000,3925.89,3948.49,3925.19,3946.55,594265890
1668781800,3978,3979.89,3945.81,3959.91,682054830
1668789000,3959.99,3964.29,3935.98,3952.31,394520760
1668796200,3952.24,3963.93,3939.41,3963.88,408506120
1668803400,3963.86,3974.88,3957.07,3965.33,714426770
1669041000,3952.81,3962,3937.03,3941.66,705396260
1669048200,3942.1,3956.67,3933.34,3954.37,422974590
1669055400,3954.42,3960.35,3945.23,3947.5,375315950
1669062600,3947.51,3955.67,3946.1,3949.95,565165270
1669127400,3970.18,3982.41,3956.88,3978.39,659043090
1669134600,3978.45,3989.84,3973.78,3989.33,344586500
1669141800,3989.32,4000.12,3986.57,3999.49,371909990
1669149000,3999.5,4005.88,3998.66,4003.57,581892000
1669213800,3999.25,4029.66,3999.12,4025.95,594946860
1669221000,4025.92,4025.92,3998.66,4011.12,325998270
1669228200,4011.2,4033.78,4007.99,4029.03,368372580
1669235400,4029.06,4029.06,4022.26,4027.27,436215610
1669386600,4022.86,4034.02,4020.76,4027.9,482136320
1669393800,4027.87,4030.86,4023.16,4026.11,408050420
1669645800,4005.36,4012.27,3987.27,3989.85,625199450
1669653000,3990.04,3997.61,3980.19,3982.94,361324500
1669660200,3982.91,3983.05,3955.77,3956.8,384665060
1669667400,3956.83,3966.67,3955.95,3963.95,690286020
1669732200,3964.76,3976.77,3937.65,3941.18,608156270
1669739400,3941.24,3956.34,3939.65,3944.32,348485110
1669746600,3944.32,3964.08,3943.97,3953.79,372001160
1669753800,3953.78,3959.31,3952.3,3957.62,553312640
1669818600,3957.31,3965.25,3941.34,3954.11,585760108
1669825800,3954.32,3957.9,3938.58,3950.78,347643900
1669833000,3950.83,4057.5,3947.3,4057.45,755774100
1669840200,4057.53,4080.11,4056.93,4080.11,1794517460
1669905000,4087.14,4100.51,4050.87,4067.9,784034190
1669912200,4067.7,4082.46,4058.84,4069.63,404339300
1669919400,4069.46,4085.78,4066.59,4076.59,429173440
1669926600,4076.59,4087.29,4075.81,4076.58,636395730
1669991400,4026.63,4053.52,4026.63,4049.86,677098140
1669998600,4049.93,4064.95,4046.43,4052.06,379634130
1670005800,4052.08,4080.48,4048,4070.71,408868700
1670013000,4070.74,4073.1,4061,4071.71,569827240
1670250600,4041.17,4052.45,4020.7,4027.23,720349280
1670257800,4027.26,4027.56,4003.2,4005.75,425774760
1670265000,4006.16,4010.83,3984.49,3989.11,439310510
1670272200,3989.04,4001.39,3988.99,3998.83,642152770
1670337000,3996.63,4001.51,3948.33,3956.34,733763820
1670344200,3956.37,3960.12,3930.55,3931.28,425264310
1670351400,3931.28,3939.42,3918.39,3922.97,507133710
1670358600,3922.98,3943.87,3922.83,3941.25,674443570
1670423400,3929.54,3957.57,3922.68,3928.6,735235530
1670430600,3928.48,3947.13,3925.99,3943.65,399218820
1670437800,3943.65,3943.65,3922.99,3929.36,396598790
1670445000,3929.37,3936.26,3928.86,3933.93,664383670
1670509800,3947.79,3974.19,3935.83,3959.74,687143580
1670517000,3959.74,3965.87,3952.65,3965.74,382059570
1670524200,3965.8,3973.31,3947.66,3963.1,441280670
1670531400,3963.56,3966.63,3951.68,3963.52,620870320
1670596200,3953.42,3975.14,3943.75,3970.09,654706650
1670603400,3970.13,3977.02,3954.98,3959.39,377667550
1670610600,3959.28,3963.49,3952.03,3955.86,378287610
1670617800,3955.87,3956.69,3933.04,3934.39,647677320
1670855400,3941.47,3957.25,3935.3,3954.45,607433124
1670862600,3954.44,3963.12,3949.89,3955.53,384498870
1670869800,3955.56,3983.31,3955.28,3981.97,457739570
1670877000,3981.96,3990.71,3979.97,3990.57,728963880
1670941800,4092.12,4100.96,4038.96,4047.22,1038790050
1670949000,4047.36,4059.12,3993.03,4019.44,564931640
1670956200,4019.56,4032.68,4000.88,4018.17,497981280
1670963400,4018.37,4031.22,4014.79,4019.64,917388530
