time,open,high,low,close,Volume
1706904000,2301.42,2303.6,2295.05,2297.77,5705.3281
1706907600,2297.77,2301.93,2296.66,2296.67,3427.9601
1706911200,2296.66,2310,2296.33,2308.89,4579.6414
1706914800,2308.89,2309.91,2305.33,2309.06,4660.7884
1706918400,2309.07,2321.21,2306.75,2313.81,11724.3926
1706922000,2313.8,2329.98,2313.8,2325.91,10709.8798
1706925600,2325.9,2327.25,2319.21,2322.79,5817.2223
1706929200,2322.8,2326.55,2320.68,2321.45,4790.6824
1706932800,2321.45,2325.28,2320.56,2321.39,3080.7291
1706936400,2321.39,2325.1,2320.8,2324.2,3849.3569
1706940000,2324.21,2324.21,2317.04,2321.11,4767.5209
1706943600,2321.12,2321.54,2313.46,2314.39,4361.1431
1706947200,2314.38,2316.24,2307,2308.31,4085.2539
1706950800,2308.3,2316.39,2308.3,2315.12,3393.9487
1706954400,2315.11,2315.12,2310.8,2314.12,4332.8931
1706958000,2314.12,2314.13,2300.24,2303.89,7495.571
1706961600,2303.88,2307.35,2302.17,2305.12,5584.8023
1706965200,2305.11,2308.26,2303.31,2307.36,3465.589
1706968800,2307.36,2307.37,2301.33,2302.01,4707.9769
1706972400,2302,2309.65,2292.75,2303.64,9438.6621
1706976000,2303.65,2313.88,2303.31,2305.78,10754.6334
1706979600,2305.79,2312.2,2304.55,2309,4794.6979
1706983200,2308.99,2309.05,2297.03,2298.76,7360.2149
1706986800,2298.76,2303.46,2297,2303.46,3570.2374
1706990400,2303.45,2305.69,2300.13,2302.8,3666.5815
1706994000,2302.8,2305.38,2297.2,2300.56,3372.6699
1706997600,2300.55,2301.83,2297.33,2298.4,2619.7416
1707001200,2298.4,2301.14,2293.83,2296.49,5488.4443
1707004800,2296.5,2299.39,2291,2299.39,6418.7072
1707008400,2299.38,2306.43,2296.27,2305.08,4796.6013
1707012000,2305.09,2306.53,2302.98,2303.5,2295.3327
1707015600,2303.49,2305.38,2302.77,2302.96,1978.2417
1707019200,2302.97,2303.36,2294.14,2297.33,4237.7392
1707022800,2297.33,2303.61,2296.88,2300.03,4005.9385
1707026400,2300.03,2302.81,2287,2287.5,8704.8235
1707030000,2287.49,2293.19,2287,2290.78,5594.842
1707033600,2290.79,2293.17,2289.8,2290.2,3724.1581
1707037200,2290.2,2305.47,2286.71,2303.39,7920.9454
1707040800,2303.39,2304.74,2297.6,2300.73,4017.9869
1707044400,2300.73,2309.99,2299.62,2305.62,5372.4808
1707048000,2305.62,2309.66,2303.36,2303.36,5279.753
1707051600,2303.37,2307.03,2302.85,2304.38,3364.9282
1707055200,2304.38,2307.8,2297.46,2299.23,7617.6249
1707058800,2299.24,2305.25,2297.48,2301.68,6792.7407
1707062400,2301.67,2303.59,2299.01,2303.58,5024.7812
1707066000,2303.59,2308.13,2298.26,2306.49,7579.2189
1707069600,2306.5,2308.48,2293.57,2294.45,7159.784
1707073200,2294.45,2295.58,2266,2279.65,22165.0799
1707076800,2279.64,2311,2273.73,2303.71,17575.1911
1707080400,2303.72,2309.84,2300.28,2300.48,9078.9986
1707084000,2300.47,2302.8,2275.83,2288.16,12959.1988
1707087600,2288.16,2291.36,2283.7,2289.79,7566.9478
1707091200,2289.79,2294.3,2279.17,2280.5,9851.0878
1707094800,2280.5,2284.09,2269.11,2282.8,10147.1203
1707098400,2282.8,2283.1,2277.42,2281.28,4142.8692
1707102000,2281.27,2297.77,2281.26,2296.27,6749.7924
1707105600,2296.28,2299.4,2291.8,2295,6219.8427
1707109200,2295,2295.47,2289.45,2295.46,3712.1484
1707112800,2295.47,2302,2294,2301.23,5723.2403
1707116400,2301.22,2312.32,2298.44,2310.17,13697.7903
1707120000,2310.18,2325.08,2310.17,2322.41,18034.908
1707123600,2322.41,2325.33,2314.65,2320.81,9654.094
1707127200,2320.8,2332.9,2320.8,2322.85,13345.5834
1707130800,2322.85,2329.98,2322.28,2329.62,6923.0321
1707134400,2329.63,2331.56,2323.21,2325.53,9761.7229
1707138000,2325.53,2338.41,2323,2330.45,12684.6592
1707141600,2330.45,2333.92,2317.29,2319.03,11351.5498
1707145200,2319.03,2319.03,2294.21,2298.71,19545.6365
1707148800,2298.72,2302.54,2291,2301.54,17766.75
1707152400,2301.55,2307.51,2297.22,2302.36,6040.2729
1707156000,2302.36,2304.97,2294.63,2301.19,6892.034
1707159600,2301.19,2312.56,2300.52,2304.48,9465.2089
1707163200,2304.49,2305.99,2283.63,2294.62,14746.8026
1707166800,2294.63,2295.71,2286.02,2289.09,7452.3481
1707170400,2289.1,2296,2286.24,2294.63,6752.7665
1707174000,2294.63,2302.16,2291.64,2301.83,5949.1517
1707177600,2301.84,2302.81,2299,2302.81,5316.4647
1707181200,2302.81,2312.34,2300.73,2307.69,6479.1402
1707184800,2307.68,2329.78,2306.34,2324.29,13603.5168
1707188400,2324.3,2328.61,2313.39,2316.85,11132.2322
1707192000,2316.85,2319.39,2312.59,2314.37,9280.6941
1707195600,2314.38,2315.43,2308.19,2314.02,9052.7177
1707199200,2314.02,2317.35,2309.29,2317.1,10167.2568
1707202800,2317.1,2327.86,2311.08,2327.16,16487.4142
1707206400,2327.16,2339,2323.3,2336.7,28139.5159
1707210000,2336.69,2337.94,2328.1,2334.45,13561.7656
1707213600,2334.44,2344,2316.9,2326.46,21064.1243
1707217200,2326.45,2330.47,2318.16,2325.49,10932.7067
1707220800,2325.49,2332.08,2311.9,2325.97,16819.6809
1707224400,2325.97,2349,2319.44,2337.62,26393.5531
1707228000,2337.63,2347.5,2331.8,2338.47,18145.9683
1707231600,2338.47,2346.8,2331.03,2343.74,17881.445
1707235200,2343.73,2362.31,2340.37,2346.94,28159.1627
1707238800,2346.94,2365.42,2345.1,2353.84,17506.623
1707242400,2353.84,2365.25,2349.06,2363.95,12511.3685
1707246000,2363.95,2379.95,2360.04,2379.12,16914.3845
1707249600,2379.13,2392.4,2376.04,2380.29,23420.5857
1707253200,2380.3,2386.42,2375.31,2380.74,12972.4716
1707256800,2380.74,2385.06,2376.31,2381.75,13277.247
1707260400,2381.75,2384.19,2371.91,2372.64,9722.7103
1707264000,2372.63,2390.66,2372.2,2380.08,14050.442
1707267600,2380.08,2388.27,2375.52,2376.18,9639.8506
1707271200,2376.17,2380.6,2374.3,2376.06,6735.3766
1707274800,2376.07,2377.26,2363,2364.75,10891.3772
1707278400,2364.75,2368.76,2357.73,2360.74,13563.0887
1707282000,2360.74,2367.8,2357.06,2365.61,6782.8914
1707285600,2365.61,2366.32,2360.1,2364.09,7234.1604
1707289200,2364.09,2368.41,2360.44,2362.92,6186.9306
1707292800,2362.91,2365.45,2356.94,2363.25,10160.5082
1707296400,2363.26,2377.42,2361.42,2371.61,9173.1951
1707300000,2371.6,2372.11,2354,2355.73,9986.1305
1707303600,2355.72,2362.56,2354.64,2361.66,9806.4272
1707307200,2361.67,2373.89,2361,2373.34,9119.338
1707310800,2373.34,2376.64,2365.86,2372.83,14295.9304
1707314400,2372.83,2385.45,2362.6,2365.89,22425.9134
1707318000,2365.89,2376.51,2361.57,2369.66,13655.9583
1707321600,2369.66,2400,2368.85,2398.24,23474.8528
1707325200,2398.24,2424.34,2396.41,2410.26,46060.3814
1707328800,2410.25,2418.96,2406.26,2418.18,15753.7126
1707332400,2418.18,2425.46,2413.32,2419.96,16137.2512
1707336000,2419.97,2444.44,2419.96,2439.38,32265.2799
1707339600,2439.39,2439.8,2425.73,2430.17,16980.0108
1707343200,2430.17,2432,2422.23,2425.55,10726.1628
1707346800,2425.55,2429.89,2422.77,2425.1,7686.5312
1707350400,2425.09,2438,2423.94,2435.06,16363.4939
1707354000,2435.06,2443.8,2430.38,2441.89,15627.8921
1707357600,2441.89,2444.39,2430.54,2434.74,13737.8848
1707361200,2434.73,2436.81,2432.55,2433.48,7932.453
1707364800,2433.48,2435.32,2426,2427.3,6664.818
1707368400,2427.3,2428.62,2422.08,2423.11,9021.6044
1707372000,2423.11,2423.53,2419.36,2419.94,7565.3715
1707375600,2419.95,2425.6,2411.01,2421.21,14285.1482
1707379200,2421.2,2427.85,2421.2,2424.4,8990.4302
1707382800,2424.4,2426.91,2420.62,2424.24,7166.5781
1707386400,2424.24,2429.58,2421.3,2422.99,8503.0107
1707390000,2422.99,2426.09,2416.06,2425.3,11975.138
1707393600,2425.29,2429.48,2417.21,2422.04,7925.1997
1707397200,2422.04,2425.05,2416.63,2425.05,12716.8627
1707400800,2425.05,2443.96,2420,2438,31224.877
1707404400,2438,2463.15,2428.79,2453.88,43927.1563
1707408000,2453.88,2455.69,2413.44,2424.6,35360.2913
1707411600,2424.6,2437,2418.11,2424.74,20976.0726
1707415200,2424.74,2432.88,2421.32,2430.78,11856.6947
1707418800,2430.78,2432.58,2421.31,2421.53,9833.8015
1707422400,2421.54,2434.23,2421.12,2427.81,14043.4527
1707426000,2427.81,2429.52,2422.23,2425.75,8014.0791
1707429600,2425.75,2431.44,2423.68,2424.28,6242.4626
1707433200,2424.28,2428.59,2418.49,2419.55,8085.2808
1707436800,2419.56,2424.89,2419.16,2423.76,8229.528
1707440400,2423.76,2428.46,2422.08,2425.17,9782.4743
1707444000,2425.18,2458.6,2423.72,2457.51,23873.6142
1707447600,2457.5,2466,2442.58,2448.67,19764.214
1707451200,2448.67,2456.89,2442.54,2446.21,9923.6898
1707454800,2446.21,2454.96,2440.19,2453.7,16672.7615
1707458400,2453.7,2454.04,2446.35,2448.87,7915.1125
1707462000,2448.86,2463.99,2448.24,2453.61,17015.514
1707465600,2453.6,2477,2453.37,2476.01,18438.6886
1707469200,2476.02,2479.88,2466.44,2466.89,15557.1469
1707472800,2466.9,2474.6,2462.01,2474.59,17069.7751
1707476400,2474.59,2507.4,2466.4,2503.2,42016.3867
1707480000,2503.19,2525,2498.56,2514.64,42264.0952
1707483600,2514.64,2521.35,2510.57,2513.27,21742.4329
1707487200,2513.27,2519.66,2481.47,2494.51,50546.2326
1707490800,2494.51,2501.46,2476.57,2495.33,31964.6794
1707494400,2495.33,2502.72,2478.07,2486.77,20726.945
1707498000,2486.77,2500.87,2484.66,2497.19,18580.8317
1707501600,2497.19,2523.66,2493.87,2501.45,40141.6727
1707505200,2501.45,2502.4,2481.68,2485.96,17283.2392
1707508800,2485.96,2495.7,2485.95,2489.86,12479.4642
1707512400,2489.85,2506.64,2483.89,2502.82,10505.5282
1707516000,2502.81,2505.79,2487.11,2495.22,10968.5503
1707519600,2495.22,2498.6,2485.14,2486.56,8921.808
1707523200,2486.56,2496.3,2484.48,2485.93,8045.4302
1707526800,2485.94,2505,2483.09,2498.27,8320.6156
1707530400,2498.27,2506.48,2496.56,2506,6617.5871
1707534000,2506,2514.8,2505.99,2512.21,6715.8416
1707537600,2512.21,2516,2506.24,2506.28,5151.3553
1707541200,2506.27,2507.85,2500.64,2504.23,4791.7503
1707544800,2504.24,2507.5,2503.61,2504.5,5967.2646
1707548400,2504.5,2506.9,2494.49,2495.21,6842.6749
1707552000,2495.21,2498.74,2485.2,2485.29,10074.6632
1707555600,2485.29,2494.5,2485.28,2487.53,7774.8556
1707559200,2487.54,2491.94,2471.57,2474.31,11833.3847
1707562800,2474.31,2483.11,2473.53,2483.1,9770.9019
1707566400,2483.11,2492,2480.76,2487.91,6552.6672
1707570000,2487.9,2492.77,2481,2490.07,7502.7777
1707573600,2490.07,2496.97,2488.4,2492.97,8189.1452
1707577200,2492.97,2496.6,2488.8,2490.45,6290.7207
1707580800,2490.45,2494.22,2487.38,2491.26,5678.8382
1707584400,2491.26,2492.4,2483.72,2484.43,5743.5214
1707588000,2484.42,2493.14,2483.4,2490.81,4905.2554
1707591600,2490.81,2497.51,2489.06,2497.51,5430.8691
1707595200,2497.51,2511.6,2493.23,2506.21,11458.7445
1707598800,2506.21,2516.45,2506.2,2511,12901.7959
1707602400,2511,2511.41,2492.21,2495.99,10957.6726
1707606000,2495.99,2506.06,2494.7,2500.24,7581.2571
1707609600,2500.24,2504.58,2493.8,2504.08,6507.4001
1707613200,2504.07,2514.74,2502.9,2507.2,10221.5376
1707616800,2507.2,2512.15,2504.14,2505.78,6040.6157
1707620400,2505.77,2529.02,2504.06,2529.02,22913.44
1707624000,2529.02,2537.58,2514.76,2517.46,16232.6884
1707627600,2517.47,2525.8,2517.03,2523.33,10440.0271
1707631200,2523.33,2534.15,2522.03,2530.49,7472.0943
1707634800,2530.49,2532.8,2522.52,2527.52,7461.7857
1707638400,2527.53,2539.63,2522.91,2524.76,11501.6152
1707642000,2524.76,2529,2521.31,2523.18,7061.2411
1707645600,2523.18,2524.09,2511.79,2521.85,9022.9235
1707649200,2521.86,2531.63,2520.38,2531.28,7887.0025
1707652800,2531.29,2532.31,2522,2522.22,7625.2658
1707656400,2522.22,2524.34,2509.6,2510.69,10794.1661
1707660000,2510.7,2515,2505,2514.26,10448.9563
1707663600,2514.27,2514.27,2505.47,2508.94,7843.2493
1707667200,2508.94,2512.31,2501.41,2508.42,8989.0819
1707670800,2508.42,2520.58,2508.27,2511.16,8916.7857
1707674400,2511.16,2512.9,2496.8,2506.97,10178.4323
1707678000,2506.98,2510.75,2505.14,2507.73,5408.1461
1707681600,2507.74,2514.31,2493.45,2497.43,9420.2565
1707685200,2497.43,2504.79,2496.66,2504,6280.3993
1707688800,2504,2507.59,2499.75,2500.38,5553.7435
1707692400,2500.38,2507.4,2498,2507.21,5754.2931
1707696000,2507.22,2525,2505.06,2514.99,13829.3165
1707699600,2514.99,2515.95,2506,2515.08,8551.8768
1707703200,2515.08,2518,2493.01,2503.08,12843.0338
1707706800,2503.08,2504.65,2497.17,2500.12,7133.9914
1707710400,2500.13,2501.34,2493.99,2494.76,4443.3762
1707714000,2494.77,2500.31,2493.99,2494.27,3633.2703
1707717600,2494.26,2498.4,2481.05,2494.01,11985.9487
1707721200,2494,2504.34,2491.45,2501.71,8917.7123
1707724800,2501.7,2505.5,2489.33,2490,7555.6333
1707728400,2490.01,2490.58,2472,2477.05,12603.7846
1707732000,2477.06,2485,2472.6,2480.57,8824.9376
1707735600,2480.56,2488.52,2476.8,2488.16,8644.2306
1707739200,2488.16,2489.55,2481.08,2489.12,7478.4048
1707742800,2489.13,2489.13,2483.07,2487.35,5320.4993
1707746400,2487.36,2529.8,2486.5,2528.2,29741.844
1707750000,2528.19,2563.17,2521,2557.87,60783.2017
1707753600,2557.87,2559.98,2536.63,2552.88,29747.332
1707757200,2552.89,2616.39,2550.9,2608.93,70222.3578
1707760800,2608.94,2633.64,2603.07,2621.85,35380.854
1707764400,2621.86,2638.91,2608.61,2610.25,23867.8268
1707768000,2610.25,2647.67,2610.24,2641.7,22664.1547
1707771600,2641.71,2652.32,2628.69,2631.55,19600.9464
1707775200,2631.55,2665.58,2631.55,2655.07,16005.531
1707778800,2655.07,2664.21,2646.31,2659.99,19721.7114
1707782400,2659.99,2686,2659.99,2668.26,31923.467
1707786000,2668.25,2681.03,2664.2,2677.61,13288.0389
1707789600,2677.61,2681.43,2653.51,2654.81,17083.4271
1707793200,2654.8,2657.6,2635.96,2640.47,16339.1373
1707796800,2640.46,2651.22,2638,2646.69,8655.7327
1707800400,2646.69,2653.52,2643.02,2651.88,14435.2713
1707804000,2651.88,2654.38,2645.06,2647.06,8960.9827
1707807600,2647.06,2651.99,2640.8,2648.64,13923.5046
1707811200,2648.64,2664.67,2647.07,2663.51,13891.9587
1707814800,2663.51,2682.04,2657.03,2677.39,16335.0393
1707818400,2677.39,2679.98,2664.29,2668.22,21789.2634
1707822000,2668.23,2686.06,2658,2681.75,20796.9977
1707825600,2681.75,2686.12,2666.76,2674.81,15821.6384
1707829200,2674.81,2677.8,2611,2643.61,49883.1713
1707832800,2643.61,2654.66,2590,2633.26,74440.7723
1707836400,2633.25,2643.26,2608.52,2630.99,36683.0202
1707840000,2631,2640.29,2601,2602.74,28244.9476
1707843600,2602.74,2619.98,2592.37,2619.65,25231.9387
1707847200,2619.65,2635.67,2618,2630.16,16154.8393
1707850800,2630.16,2635.05,2610,2611.42,12664.0787
1707854400,2611.42,2631.76,2610.8,2627.65,17527.6866
1707858000,2627.65,2648.6,2627,2631.54,11783.5382
1707861600,2631.55,2637.02,2615.02,2635.88,9946.4957
1707865200,2635.87,2642.34,2627.39,2639.99,6642.7973
1707868800,2639.99,2641.16,2623.03,2630.6,10469.2634
1707872400,2630.6,2635.68,2620.45,2622.42,7614.8379
1707876000,2622.43,2634.41,2618.4,2633.68,7834.4772
1707879600,2633.68,2644,2633.2,2636.88,9194.5323
1707883200,2636.89,2640.37,2620.76,2626.52,9384.6811
1707886800,2626.51,2642.78,2626.51,2641.17,6934.7126
1707890400,2641.18,2649.64,2639.64,2645.2,7684.0833
1707894000,2645.2,2654.53,2645.2,2653.05,8028.4254
1707897600,2653.04,2711,2647.58,2707.21,38501.595
1707901200,2707.21,2750,2706.27,2746.48,79498.0942
1707904800,2746.49,2760,2739.21,2753.32,30397.6259
1707908400,2753.32,2757.96,2738.01,2755.87,22011.0769
1707912000,2755.86,2759.32,2732.64,2739.58,21352.2825
1707915600,2739.58,2772.28,2738.62,2764.92,31341.018
1707919200,2764.91,2771.69,2752.96,2758.67,27180.0779
1707922800,2758.67,2760.46,2730.32,2749.4,29002.0778
1707926400,2749.4,2749.99,2728.51,2738.69,16287.3948
1707930000,2738.7,2748.95,2733.8,2741.25,12629.4908
1707933600,2741.25,2751.12,2726.54,2749.62,17146.9042
1707937200,2749.63,2766.5,2740.27,2761.8,25380.9788
1707940800,2761.8,2767,2754.89,2764.26,12004.1322
1707944400,2764.26,2786,2755.79,2778.4,12804.033
1707948000,2778.39,2782.81,2763.66,2772.02,8513.2052
1707951600,2772.03,2783.5,2767.79,2774.81,10475.694
1707955200,2774.8,2825.75,2771.61,2817.94,35626.1264
